省份,年月,供应链环节,状态ID,recommended_action_index,recommended_extra_sampling_batches,experimental_label,risk_score_proxy
上海,2023-01,流通,上海|流通|2023-01,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.23333333333333334
上海,2023-02,流通,上海|流通|2023-02,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0782122905027933
上海,2023-03,流通,上海|流通|2023-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.03097002543966373
上海,2023-04,流通,上海|流通|2023-04,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.025387729566277824
上海,2023-05,流通,上海|流通|2023-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01695171530926055
上海,2023-06,流通,上海|流通|2023-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0147900650300011
上海,2023-07,流通,上海|流通|2023-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.014267482476771159
上海,2023-08,流通,上海|流通|2023-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.02223963391531756
上海,2023-09,流通,上海|流通|2023-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0190378868134328
上海,2023-10,流通,上海|流通|2023-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.018324610936170885
上海,2023-11,流通,上海|流通|2023-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01684885290968161
上海,2023-12,流通,上海|流通|2023-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01495360896271685
上海,2024-01,流通,上海|流通|2024-01,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.014387242047666476
上海,2024-02,流通,上海|流通|2024-02,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.014254480521893171
上海,2024-03,流通,上海|流通|2024-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.013743654470288753
上海,2024-04,流通,上海|流通|2024-04,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.013277046270465196
上海,2024-05,流通,上海|流通|2024-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01319442994519802
上海,2024-06,流通,上海|流通|2024-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.013294425573913205
上海,2024-07,流通,上海|流通|2024-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01285339101970144
上海,2024-08,流通,上海|流通|2024-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.013144118369998155
上海,2024-09,流通,上海|流通|2024-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.012706885915060554
上海,2024-10,流通,上海|流通|2024-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01264648581367696
上海,2024-11,流通,上海|流通|2024-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.011772605483763264
上海,2024-12,流通,上海|流通|2024-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.011601211913051995
上海,2023-03,生产,上海|生产|2023-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.07777777777777778
上海,2023-06,生产,上海|生产|2023-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.047781569965870296
上海,2023-08,生产,上海|生产|2023-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.04661228566672216
上海,2024-06,生产,上海|生产|2024-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.04276996631865153
上海,2024-07,生产,上海|生产|2024-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.03390110623547284
上海,2024-09,生产,上海|生产|2024-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.03379050427394817
上海,2024-11,生产,上海|生产|2024-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.025197906962630922
上海,2024-12,生产,上海|生产|2024-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.024569092467547675
上海,2023-04,餐饮,上海|餐饮|2023-04,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.23333333333333334
上海,2023-05,餐饮,上海|餐饮|2023-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.14141414141414138
上海,2023-07,餐饮,上海|餐饮|2023-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.12063765618267985
上海,2023-08,餐饮,上海|餐饮|2023-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.10586211459573905
上海,2023-11,餐饮,上海|餐饮|2023-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.06742597140055175
上海,2023-12,餐饮,上海|餐饮|2023-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.06385306679580949
上海,2024-06,餐饮,上海|餐饮|2024-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.06079272841240341
不详,2023-11,其他,不详|其他|2023-11,2,3,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.3833333333333333
不详,2024-03,其他,不详|其他|2024-03,3,5,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.7083838107819094
不详,2024-04,其他,不详|其他|2024-04,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20640754077525947
不详,2023-01,流通,不详|流通|2023-01,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20628474529570978
不详,2023-02,流通,不详|流通|2023-02,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21305946027436226
不详,2023-03,流通,不详|流通|2023-03,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2118651037368572
不详,2023-04,流通,不详|流通|2023-04,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20740192943963348
不详,2023-05,流通,不详|流通|2023-05,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20871829477668785
不详,2023-06,流通,不详|流通|2023-06,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2068163204072828
不详,2023-07,流通,不详|流通|2023-07,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.18808834328998558
不详,2023-08,流通,不详|流通|2023-08,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20801294519687563
不详,2023-09,流通,不详|流通|2023-09,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20774893919047555
不详,2023-10,流通,不详|流通|2023-10,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21015385776207524
不详,2023-11,流通,不详|流通|2023-11,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21055696617910485
不详,2023-12,流通,不详|流通|2023-12,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2110672526312514
不详,2024-01,流通,不详|流通|2024-01,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.212381794857246
不详,2024-02,流通,不详|流通|2024-02,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21309384089939745
不详,2024-03,流通,不详|流通|2024-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2122661424964272
不详,2024-04,流通,不详|流通|2024-04,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2124791957586573
不详,2024-05,流通,不详|流通|2024-05,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2065323339601052
不详,2024-06,流通,不详|流通|2024-06,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21405744772066798
不详,2024-07,流通,不详|流通|2024-07,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21477469262287213
不详,2024-08,流通,不详|流通|2024-08,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21469780811526087
不详,2024-09,流通,不详|流通|2024-09,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21486643912321546
不详,2024-10,流通,不详|流通|2024-10,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21432554613312163
不详,2024-11,流通,不详|流通|2024-11,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21424171291937233
不详,2024-12,流通,不详|流通|2024-12,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21407808283287827
不详,2023-04,生产,不详|生产|2023-04,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.23333333333333334
不详,2023-08,生产,不详|生产|2023-08,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.1772151898734177
不详,2023-09,生产,不详|生产|2023-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.035260042815766224
不详,2023-10,生产,不详|生产|2023-10,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2440393214951506
不详,2023-11,生产,不详|生产|2023-11,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2631540394021264
不详,2023-12,生产,不详|生产|2023-12,2,3,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.30594727146637507
不详,2024-01,生产,不详|生产|2024-01,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.058300206152914744
不详,2024-02,生产,不详|生产|2024-02,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.05777697822455361
不详,2024-03,生产,不详|生产|2024-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.056758556646923725
不详,2024-06,生产,不详|生产|2024-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.05507316973195805
不详,2024-07,生产,不详|生产|2024-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.05278950663742282
不详,2024-09,生产,不详|生产|2024-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.05122962295878934
不详,2024-11,生产,不详|生产|2024-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.04814165240175884
不详,2024-12,生产,不详|生产|2024-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.04541532581883726
不详,2023-01,餐饮,不详|餐饮|2023-01,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.005691056910569101
不详,2023-02,餐饮,不详|餐饮|2023-02,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.005001786352268649
不详,2023-03,餐饮,不详|餐饮|2023-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00339719246308582
不详,2023-04,餐饮,不详|餐饮|2023-04,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00240673990318888
不详,2023-05,餐饮,不详|餐饮|2023-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0018068834871999098
不详,2023-06,餐饮,不详|餐饮|2023-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0015279271950931102
不详,2023-07,餐饮,不详|餐饮|2023-07,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20038595008615853
不详,2023-08,餐饮,不详|餐饮|2023-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00237732338884922
不详,2023-09,餐饮,不详|餐饮|2023-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00188884260158159
不详,2023-10,餐饮,不详|餐饮|2023-10,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.18886471725243795
不详,2023-11,餐饮,不详|餐饮|2023-11,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.1977260465745274
不详,2023-12,餐饮,不详|餐饮|2023-12,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2003642644880854
不详,2024-01,餐饮,不详|餐饮|2024-01,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20608944824591569
不详,2024-02,餐饮,不详|餐饮|2024-02,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20738616691564532
不详,2024-03,餐饮,不详|餐饮|2024-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.007470281678941419
不详,2024-04,餐饮,不详|餐饮|2024-04,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20676135738292775
不详,2024-05,餐饮,不详|餐饮|2024-05,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2071351267658569
不详,2024-06,餐饮,不详|餐饮|2024-06,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20960864316856614
不详,2024-07,餐饮,不详|餐饮|2024-07,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20600860779814137
不详,2024-08,餐饮,不详|餐饮|2024-08,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.20765501878122553
不详,2024-09,餐饮,不详|餐饮|2024-09,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2099489760877827
不详,2024-10,餐饮,不详|餐饮|2024-10,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2119001679634149
不详,2024-11,餐饮,不详|餐饮|2024-11,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21328404964934397
不详,2024-12,餐饮,不详|餐饮|2024-12,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.21076671065351138
云南,2023-01,流通,云南|流通|2023-01,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0875
云南,2023-02,流通,云南|流通|2023-02,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.05982905982905978
云南,2023-03,流通,云南|流通|2023-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.02776125322228832
云南,2023-04,流通,云南|流通|2023-04,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.027939371563706752
云南,2023-05,流通,云南|流通|2023-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0260208175833816
云南,2023-06,流通,云南|流通|2023-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.022833686137569233
云南,2023-07,流通,云南|流通|2023-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.020453699525144413
云南,2023-08,流通,云南|流通|2023-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.018128865078764232
云南,2023-09,流通,云南|流通|2023-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01636208530784989
云南,2023-10,流通,云南|流通|2023-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01530297442572269
云南,2023-11,流通,云南|流通|2023-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01331922656808359
云南,2023-12,流通,云南|流通|2023-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.010932746987059731
云南,2024-01,流通,云南|流通|2024-01,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.010950086986985439
云南,2024-02,流通,云南|流通|2024-02,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.016236032685313206
云南,2024-03,流通,云南|流通|2024-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.022734280162837316
云南,2024-04,流通,云南|流通|2024-04,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.02100304465395818
云南,2024-05,流通,云南|流通|2024-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.020875625862620113
云南,2024-06,流通,云南|流通|2024-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.020457082000611148
云南,2024-07,流通,云南|流通|2024-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.018726957558564464
云南,2024-08,流通,云南|流通|2024-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.022900248834515146
云南,2024-09,流通,云南|流通|2024-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.023027690211566507
云南,2024-10,流通,云南|流通|2024-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.021162217955803937
云南,2024-11,流通,云南|流通|2024-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01911397870036769
云南,2024-12,流通,云南|流通|2024-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.021117820819295988
云南,2023-05,生产,云南|生产|2023-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.09999999999999996
云南,2023-09,生产,云南|生产|2023-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.07999999999999995
云南,2023-10,生产,云南|生产|2023-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0563947633434038
云南,2023-11,生产,云南|生产|2023-11,2,3,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.3627400775020073
云南,2023-12,生产,云南|生产|2023-12,2,3,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.4039909952599918
云南,2024-02,生产,云南|生产|2024-02,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.12812066794949079
云南,2024-06,生产,云南|生产|2024-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.12146060736109393
云南,2024-09,生产,云南|生产|2024-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.1153776764931436
云南,2024-10,生产,云南|生产|2024-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.1035322662186337
云南,2023-01,餐饮,云南|餐饮|2023-01,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.07777777777777778
云南,2023-02,餐饮,云南|餐饮|2023-02,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.047781569965870296
云南,2023-03,餐饮,云南|餐饮|2023-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0069987752143374805
云南,2023-05,餐饮,云南|餐饮|2023-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.007207828731692401
云南,2023-06,餐饮,云南|餐饮|2023-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0074977940084190505
云南,2023-07,餐饮,云南|餐饮|2023-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.007157994543773921
云南,2023-08,餐饮,云南|餐饮|2023-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.007368179348475891
云南,2023-09,餐饮,云南|餐饮|2023-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00439276432406231
云南,2023-10,餐饮,云南|餐饮|2023-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00398893782032501
云南,2023-11,餐饮,云南|餐饮|2023-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00402736196881991
云南,2023-12,餐饮,云南|餐饮|2023-12,2,3,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.27696458696052373
云南,2024-04,餐饮,云南|餐饮|2024-04,2,3,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.27529568576359803
云南,2024-05,餐饮,云南|餐饮|2024-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.009717765323279021
云南,2024-06,餐饮,云南|餐饮|2024-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0095890212499872
云南,2024-07,餐饮,云南|餐饮|2024-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0073077451968416
云南,2024-08,餐饮,云南|餐饮|2024-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00736928640018172
云南,2024-09,餐饮,云南|餐饮|2024-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00738485084102255
云南,2024-10,餐饮,云南|餐饮|2024-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00718256311193057
云南,2024-11,餐饮,云南|餐饮|2024-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00633913765725877
云南,2024-12,餐饮,云南|餐饮|2024-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00599421971750861
内蒙古,2023-02,流通,内蒙古|流通|2023-02,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.23333333333333334
内蒙古,2023-03,流通,内蒙古|流通|2023-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.08805031446540876
内蒙古,2023-04,流通,内蒙古|流通|2023-04,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.07252007252007253
内蒙古,2023-05,流通,内蒙古|流通|2023-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.04053300906926075
内蒙古,2023-06,流通,内蒙古|流通|2023-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.02744411263749925
内蒙古,2023-07,流通,内蒙古|流通|2023-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.029238976423206983
内蒙古,2023-08,流通,内蒙古|流通|2023-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.023754590996488995
内蒙古,2023-09,流通,内蒙古|流通|2023-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.029255263155399242
内蒙古,2023-10,流通,内蒙古|流通|2023-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.02625843484500796
内蒙古,2023-11,流通,内蒙古|流通|2023-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.024605672988466627
内蒙古,2023-12,流通,内蒙古|流通|2023-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.020795671754916673
内蒙古,2024-01,流通,内蒙古|流通|2024-01,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.02066742233426498
内蒙古,2024-02,流通,内蒙古|流通|2024-02,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.2657611360351633
内蒙古,2024-03,流通,内蒙古|流通|2024-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.03018840690208493
内蒙古,2024-04,流通,内蒙古|流通|2024-04,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.028860663472668503
内蒙古,2024-05,流通,内蒙古|流通|2024-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.028911010697963656
内蒙古,2024-06,流通,内蒙古|流通|2024-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.028063938938849876
内蒙古,2024-07,流通,内蒙古|流通|2024-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.025291251285203008
内蒙古,2024-08,流通,内蒙古|流通|2024-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.023967391755073265
内蒙古,2024-09,流通,内蒙古|流通|2024-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.023410306419391926
内蒙古,2024-10,流通,内蒙古|流通|2024-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01884331811647392
内蒙古,2024-11,流通,内蒙古|流通|2024-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01732627701603669
内蒙古,2024-12,流通,内蒙古|流通|2024-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01655423489668573
内蒙古,2023-04,生产,内蒙古|生产|2023-04,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.23333333333333334
内蒙古,2023-10,生产,内蒙古|生产|2023-10,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.1772151898734177
内蒙古,2023-11,生产,内蒙古|生产|2023-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.11960700555318235
内蒙古,2023-12,生产,内蒙古|生产|2023-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.10510707783554496
内蒙古,2024-02,生产,内蒙古|生产|2024-02,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.09425221387510405
内蒙古,2024-07,生产,内蒙古|生产|2024-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.08583125598064717
内蒙古,2024-10,生产,内蒙古|生产|2024-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.1299763959862717
内蒙古,2023-01,餐饮,内蒙古|餐饮|2023-01,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.07777777777777778
内蒙古,2023-03,餐饮,内蒙古|餐饮|2023-03,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0396600566572238
内蒙古,2023-05,餐饮,内蒙古|餐饮|2023-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.02511886606261774
内蒙古,2023-06,餐饮,内蒙古|餐饮|2023-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0214894490642496
内蒙古,2023-07,餐饮,内蒙古|餐饮|2023-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.017927839485650222
内蒙古,2023-08,餐饮,内蒙古|餐饮|2023-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.012239228417621869
内蒙古,2023-09,餐饮,内蒙古|餐饮|2023-09,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.01038059865536666
内蒙古,2023-10,餐饮,内蒙古|餐饮|2023-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0089557796467853
内蒙古,2023-11,餐饮,内蒙古|餐饮|2023-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.006460322423773331
内蒙古,2023-12,餐饮,内蒙古|餐饮|2023-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00578340142860158
内蒙古,2024-08,餐饮,内蒙古|餐饮|2024-08,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.005340077621168501
内蒙古,2024-10,餐饮,内蒙古|餐饮|2024-10,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00552791488159547
内蒙古,2024-11,餐饮,内蒙古|餐饮|2024-11,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0043103840083024
内蒙古,2024-12,餐饮,内蒙古|餐饮|2024-12,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.00420727190887388
北京,2023-01,流通,北京|流通|2023-01,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.23333333333333334
北京,2023-04,流通,北京|流通|2023-04,1,1,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.1772151898734177
北京,2023-05,流通,北京|流通|2023-05,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.0790737079920926
北京,2023-06,流通,北京|流通|2023-06,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.06660402716492819
北京,2023-07,流通,北京|流通|2023-07,0,0,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run,0.08789104949078119
