省份,年份,月份,年月,供应链环节,抽检总批次数,合格批次数,不合格批次数,AFB1相关记录数,AFB1相关不合格批次数,浓度可用记录数,不合格率,AFB1相关不合格率,数据完整性标记,年月排序,总体不合格_观测成功数,总体不合格_观测试验数,总体不合格_观测率,总体不合格_先验alpha,总体不合格_先验beta,总体不合格_先验均值,总体不合格_先验方差,总体不合格_先验95下限_正态近似,总体不合格_先验95上限_正态近似,总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,总体不合格_后验标准差,总体不合格_后验95下限_正态近似,总体不合格_后验95上限_正态近似,总体不合格_后验强度,总体不合格_风险等级_经验阈值,总体不合格_不确定性等级,总体不合格_较上期后验均值变化,总体不合格_本期是否更新,AFB1全样本不合格_观测成功数,AFB1全样本不合格_观测试验数,AFB1全样本不合格_观测率,AFB1全样本不合格_先验alpha,AFB1全样本不合格_先验beta,AFB1全样本不合格_先验均值,AFB1全样本不合格_先验方差,AFB1全样本不合格_先验95下限_正态近似,AFB1全样本不合格_先验95上限_正态近似,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1全样本不合格_后验标准差,AFB1全样本不合格_后验95下限_正态近似,AFB1全样本不合格_后验95上限_正态近似,AFB1全样本不合格_后验强度,AFB1全样本不合格_风险等级_经验阈值,AFB1全样本不合格_不确定性等级,AFB1全样本不合格_较上期后验均值变化,AFB1全样本不合格_本期是否更新,AFB1条件不合格_观测成功数,AFB1条件不合格_观测试验数,AFB1条件不合格_观测率,AFB1条件不合格_先验alpha,AFB1条件不合格_先验beta,AFB1条件不合格_先验均值,AFB1条件不合格_先验方差,AFB1条件不合格_先验95下限_正态近似,AFB1条件不合格_先验95上限_正态近似,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,AFB1条件不合格_后验标准差,AFB1条件不合格_后验95下限_正态近似,AFB1条件不合格_后验95上限_正态近似,AFB1条件不合格_后验强度,AFB1条件不合格_风险等级_经验阈值,AFB1条件不合格_不确定性等级,AFB1条件不合格_较上期后验均值变化,AFB1条件不合格_本期是否更新,状态ID,时间步序号,样本覆盖强度,AFB1记录覆盖强度,浓度可用率,总体观测不合格率,AFB1全样本观测不合格率,AFB1条件观测不合格率,belief_mdp_state_vector_columns
未知,2024,6,2024-06,流通,2,2,0,0,0,0,0.0,,基本完整,2024-06,0,2,0.0,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,3.0,0.25,0.0375,0.19364916731037085,0.0,0.6295523679283268,4.0,高,高,,True,0,2,0.0,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,3.0,0.25,0.0375,0.19364916731037085,0.0,0.6295523679283268,4.0,高,高,,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,,False,未知|流通|2024-06,1,1.0986122886681098,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
不详,2024,4,2024-04,其他,7,7,0,0,0,0,0.0,,基本完整,2024-04,0,7,0.0,3.8025,1.0,0.7917751171264966,0.02841314623452291,0.46139360648381067,1.0,3.8025,8.0,0.3221775047659394,0.017057540338897285,0.13060451883031185,0.06619264785852819,0.5781623616733507,11.8025,高,高,-0.4758022932138586,True,0,7,0.0,2.9,1.9025,0.6038521603331598,0.041226148865857064,0.20588938131598022,1.0,2.9,8.9025,0.24571065452234694,0.014476620095805255,0.12031882685517364,0.009885753886206605,0.4815355551584873,11.8025,高,高,-0.3603499515382591,True,0,0,,2.9,1.0,0.7435897435897436,0.038911027922016936,0.35696252666726636,1.0,2.9,1.0,0.7435897435897436,0.038911027922016936,0.19725878414412104,0.35696252666726636,1.0,3.9,高,高,-0.0064102564102563875,False,不详|其他|2024-04,3,2.0794415416798357,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
甘肃,2024,12,2024-12,餐饮,2,1,1,1,1,1,0.5,1.0,基本完整,2024-12,1,2,0.5,3.61725,14.812585977382806,0.19627141578683113,0.008118902666779627,0.019665706692530843,0.37287712488113145,4.61725,15.812585977382806,0.22600524082090548,0.008162772320189896,0.09034806207213243,0.04892303915952592,0.403087442482285,20.429835977382808,高,高,0.031390842503231986,True,1,2,0.5,3.61725,14.812585977382806,0.19627141578683113,0.008118902666779627,0.019665706692530843,0.37287712488113145,4.61725,15.812585977382806,0.22600524082090548,0.008162772320189896,0.09034806207213243,0.04892303915952592,0.403087442482285,20.429835977382808,高,高,0.031390842503231986,True,1,1,1.0,3.61725,1.0,0.783420867399426,0.030205636552148633,0.4427773978029369,1.0,4.61725,1.0,0.8219769460145089,0.022113543577040314,0.14870623247544237,0.5305127303626418,1.0,5.61725,高,高,0.03228188818064981,True,甘肃|餐饮|2024-12,9,1.0986122886681098,0.6931471805599453,1.0,0.5,0.5,1.0,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
进口,2024,11,2024-11,流通,2,2,0,0,0,0,0.0,,基本完整,2024-11,0,2,0.0,1.0,1.95,0.3389830508474576,0.05672747900901457,0.0,0.8058066613911301,1.0,3.95,0.20202020202020202,0.027093788234608195,0.16460190835651994,0.0,0.5246399423989812,4.95,高,高,-0.1313131313131313,True,0,2,0.0,1.0,1.95,0.3389830508474576,0.05672747900901457,0.0,0.8058066613911301,1.0,3.95,0.20202020202020202,0.027093788234608195,0.16460190835651994,0.0,0.5246399423989812,4.95,高,高,-0.1313131313131313,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,进口|流通|2024-11,2,1.0986122886681098,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
甘肃,2024,10,2024-10,生产,1,1,0,0,0,0,0.0,,基本完整,2024-10,0,1,0.0,1.9024999999999999,2.8073749999999995,0.40393853340056796,0.042167682240813714,0.00145702066201997,0.806420046139116,1.9024999999999999,3.8073749999999995,0.3331946846472121,0.03311179221223301,0.18196645903086922,0.0,0.6898489443477158,5.709874999999999,高,高,-0.06866002941770288,True,0,1,0.0,1.0,3.709875,0.21231985986889249,0.029289631905102354,0.0,0.5477584532457447,1.0,4.709875,0.17513518246896823,0.02152988696965732,0.14673066131404616,0.0,0.4627272786444987,5.709875,高,高,-0.030944158077142014,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,甘肃|生产|2024-10,4,0.6931471805599453,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
云南,2024,10,2024-10,生产,2,2,0,0,0,0,0.0,,基本完整,2024-10,0,2,0.0,2.5882871875,12.911581186132809,0.16698768822469462,0.008430539993176943,0.0,0.34695091346193174,2.5882871875,14.911581186132809,0.147903237455191,0.006812365756347075,0.08253705686748877,0.0,0.30967586891546894,17.499868373632808,高,高,-0.0169220146778713,True,0,2,0.0,2.5882871875,12.911581186132809,0.16698768822469462,0.008430539993176943,0.0,0.34695091346193174,2.5882871875,14.911581186132809,0.147903237455191,0.006812365756347075,0.08253705686748877,0.0,0.30967586891546894,17.499868373632808,高,高,-0.0169220146778713,True,0,0,,2.5882871875,1.0,0.7213155057701189,0.04381143522431625,0.31106435152709516,1.0,2.5882871875,1.0,0.7213155057701189,0.04381143522431625,0.20931181338929786,0.31106435152709516,1.0,3.5882871875,高,高,-0.006344532255348256,False,云南|生产|2024-10,9,1.0986122886681098,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
宁夏,2024,10,2024-10,流通,1,1,0,0,0,0,0.0,,基本完整,2024-10,0,1,0.0,1.0,5.2981621875,0.15877647641159606,0.018301389242716657,0.0,0.42393042587269747,1.0,6.2981621875,0.13702079705939668,0.014249673067456455,0.11937199448554277,0.0,0.37098990625106054,7.2981621875,高,高,-0.016250442263106124,True,0,1,0.0,1.0,5.2981621875,0.15877647641159606,0.018301389242716657,0.0,0.42393042587269747,1.0,6.2981621875,0.13702079705939668,0.014249673067456455,0.11937199448554277,0.0,0.37098990625106054,7.2981621875,高,高,-0.016250442263106124,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,宁夏|流通|2024-10,6,0.6931471805599453,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
内蒙古,2024,10,2024-10,生产,1,0,1,0,0,0,1.0,,基本完整,2024-10,1,1,1.0,1.0,6.847760328124999,0.12742489043863572,0.012566772110891947,0.0,0.34714405605966775,2.0,6.847760328124999,0.22604590606308123,0.017765374926474477,0.13328681452594807,0.0,0.4872880625339394,8.847760328124998,高,高,0.10342982609072807,True,0,1,0.0,1.0,6.847760328124999,0.12742489043863572,0.012566772110891947,0.0,0.34714405605966775,1.0,7.847760328124999,0.11302295303154061,0.010179854279481437,0.10089526391006387,0.0,0.3107776702952658,8.847760328124998,高,高,-0.009593126940812546,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,内蒙古|生产|2024-10,7,0.6931471805599453,0.0,,1.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
陕西,2024,12,2024-12,生产,2,2,0,0,0,0,0.0,,基本完整,2024-12,0,2,0.0,1.0,7.838254078124999,0.1131445182680408,0.010199252373146414,0.0,0.3110875603702558,1.0,9.838254078124999,0.09226578310415458,0.007074760164768897,0.08411159352175476,0.0,0.2571245064067939,10.838254078124999,中,高,-0.016451586693799966,True,0,2,0.0,1.0,7.838254078124999,0.1131445182680408,0.010199252373146414,0.0,0.3110875603702558,1.0,9.838254078124999,0.09226578310415458,0.007074760164768897,0.08411159352175476,0.0,0.2571245064067939,10.838254078124999,中,高,-0.016451586693799966,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,陕西|生产|2024-12,7,1.0986122886681098,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
上海,2024,6,2024-06,餐饮,1,1,0,0,0,0,0.0,,基本完整,2024-06,0,1,0.0,1.0,9.514535015624999,0.09510644060949552,0.007474136423859465,0.0,0.26455449307956236,1.0,10.514535015624999,0.08684675487486204,0.006336983031615023,0.0796051696287058,0.0,0.2428728873471254,11.514535015624999,中,高,-0.004371911976294385,True,0,1,0.0,1.0,9.514535015624999,0.09510644060949552,0.007474136423859465,0.0,0.26455449307956236,1.0,10.514535015624999,0.08684675487486204,0.006336983031615023,0.0796051696287058,0.0,0.2428728873471254,11.514535015624999,中,高,-0.004371911976294385,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,上海|餐饮|2024-06,7,0.6931471805599453,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
北京,2024,11,2024-11,生产,3,3,0,0,0,0,0.0,,基本完整,2024-11,0,3,0.0,1.0,7.876943125,0.11265139202973096,0.010120647110995166,0.0,0.30983018891620917,1.0,10.876943125,0.08419674906879711,0.005988040466323262,0.07738242995876558,0.0,0.23586631178797762,11.876943125,中,高,-0.024041391075240795,True,0,3,0.0,1.0,7.876943125,0.11265139202973096,0.010120647110995166,0.0,0.30983018891620917,1.0,10.876943125,0.08419674906879711,0.005988040466323262,0.07738242995876558,0.0,0.23586631178797762,11.876943125,中,高,-0.024041391075240795,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,北京|生产|2024-11,6,1.3862943611198906,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
海南,2024,5,2024-05,生产,1,0,1,1,1,1,1.0,1.0,基本完整,2024-05,1,1,1.0,1.0,21.9,0.04366812227074236,0.001747331270631375,0.0,0.12559826208056746,2.0,21.9,0.08368200836820085,0.003079491158380129,0.055493163167908616,0.0,0.19244860817730175,23.9,中,高,0.04201534170153418,True,1,1,1.0,1.0,21.9,0.04366812227074236,0.001747331270631375,0.0,0.12559826208056746,2.0,21.9,0.08368200836820085,0.003079491158380129,0.055493163167908616,0.0,0.19244860817730175,23.9,中,高,0.04201534170153418,True,1,1,1.0,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,2.0,1.0,0.6666666666666666,0.05555555555555555,0.23570226039551584,0.2046902362914556,1.0,3.0,高,高,0.16666666666666663,True,海南|生产|2024-05,2,0.6931471805599453,0.6931471805599453,1.0,1.0,1.0,1.0,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
吉林,2024,12,2024-12,生产,2,2,0,0,0,0,0.0,,基本完整,2024-12,0,2,0.0,1.0,13.22688,0.07028948019523606,0.0042916782143892634,0.0,0.19869084712097324,1.0,15.22688,0.06162614131613717,0.0033568678729184068,0.057938483522771,0.0,0.17518556902076832,16.22688,中,高,-0.005621545363441061,True,0,2,0.0,1.0,13.22688,0.07028948019523606,0.0042916782143892634,0.0,0.19869084712097324,1.0,15.22688,0.06162614131613717,0.0033568678729184068,0.057938483522771,0.0,0.17518556902076832,16.22688,中,高,-0.005621545363441061,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,吉林|生产|2024-12,6,1.0986122886681098,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
山西,2024,9,2024-09,生产,2,2,0,0,0,0,0.0,,基本完整,2024-09,0,2,0.0,1.6983372960937497,13.570505984374998,0.1112289428149538,0.0060764655108518075,0.0,0.2640142493941151,1.6983372960937497,15.570505984374998,0.09834690537811458,0.004853881015853103,0.06966979988383132,0.0,0.23489971315042396,17.268843280468747,中,高,-0.010319079602832015,True,0,2,0.0,1.0,14.268843280468746,0.06549284589744643,0.0037620088889279866,0.0,0.18570987192831176,1.0,16.268843280468744,0.05790775813751296,0.0029862016356188535,0.05464614932105329,0.0,0.16501421080677742,17.268843280468744,中,高,-0.004720616514047357,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,山西|生产|2024-09,8,1.0986122886681098,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
天津,2024,11,2024-11,生产,3,2,1,0,0,0,0.3333333333333333,,基本完整,2024-11,1,3,0.3333333333333333,1.0,13.969680576562498,0.06680169258692566,0.00390359883252381,0.0,0.18926011522507444,2.0,15.969680576562496,0.11129858382728076,0.005214173673937859,0.07220923537843245,0.0,0.25282868516900836,17.969680576562496,高,高,0.047410190589205134,True,0,3,0.0,1.0,13.969680576562498,0.06680169258692566,0.00390359883252381,0.0,0.18926011522507444,1.0,16.969680576562496,0.05564929191364038,0.0027703391214758065,0.05263401107150971,0.0,0.1588119536137994,17.969680576562496,中,高,-0.008239101324435248,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,天津|生产|2024-11,8,1.3862943611198906,0.0,,0.3333333333333333,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
天津,2024,12,2024-12,餐饮,1,1,0,0,0,0,0.0,,基本完整,2024-12,0,1,0.0,1.0,17.41854405089427,0.05429310792627213,0.002644140890450215,0.0,0.1550786805284732,1.0,18.41854405089427,0.051497166696900104,0.0023921984053976914,0.04891010535050698,0.0,0.1473609731838938,19.41854405089427,中,高,-0.00036284998131527746,True,0,1,0.0,1.0,17.41854405089427,0.05429310792627213,0.002644140890450215,0.0,0.1550786805284732,1.0,18.41854405089427,0.051497166696900104,0.0023921984053976914,0.04891010535050698,0.0,0.1473609731838938,19.41854405089427,中,高,-0.00036284998131527746,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,天津|餐饮|2024-12,13,0.6931471805599453,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
贵州,2024,12,2024-12,餐饮,10,4,6,5,5,5,0.6,1.0,基本完整,2024-12,6,10,0.6,5.296060004124754,212.4564559545295,0.024321464120902938,0.00010847843463616984,0.003907479833206672,0.04473544840859921,11.296060004124755,216.4564559545295,0.04959795924351246,0.00020606550045950648,0.014354981729682085,0.021462195053335572,0.07773372343368934,227.75251595865427,中,低,0.025495044645818095,True,5,10,0.5,5.296060004124754,212.4564559545295,0.024321464120902938,0.00010847843463616984,0.003907479833206672,0.04473544840859921,10.296060004124755,217.4564559545295,0.04520722838466417,0.00018869097332351327,0.013736483295353045,0.018283721125772204,0.07213073564355614,227.75251595865427,中,低,0.02110431378696981,True,5,5,1.0,5.296060004124754,1.0,0.841170509914952,0.018311620667708427,0.5759424534106132,1.0,10.296060004124755,1.0,0.9114735580693755,0.006562224890140476,0.08100756069738477,0.7526987391025013,1.0,11.296060004124755,高,高,0.06479679886555556,True,贵州|餐饮|2024-12,22,2.3978952727983707,1.791759469228055,1.0,0.6,0.5,1.0,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
不详,2024,12,2024-12,生产,6,6,0,0,0,0,0.0,,基本完整,2024-12,0,6,0.0,7.231180396033299,81.64522996179606,0.08136220136388851,0.0008316130256597367,0.024840306496727124,0.1378840962310499,7.231180396033299,87.64522996179606,0.07621684219249733,0.0007343603592992853,0.027099084104435806,0.02310263734780315,0.1293310470371915,94.87641035782936,中,中,-0.00467379493833793,True,0,6,0.0,4.219247642830174,84.65716271499919,0.0474732004346583,0.0005031297477849245,0.0035093148114497263,0.09143708605786688,4.219247642830174,90.65716271499919,0.04447098732885392,0.0004432093197508911,0.021052537133345497,0.0032080145474967445,0.08573396011021109,94.87641035782936,中,低,-0.002492475442678166,True,0,0,,4.219247642830174,1.0,0.8084015037351738,0.02490470252819824,0.4990895168476199,1.0,4.219247642830174,1.0,0.8084015037351738,0.02490470252819824,0.1578122382079357,0.4990895168476199,1.0,5.219247642830174,高,高,-0.006024352116801968,False,不详|生产|2024-12,14,1.9459101490553132,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
新疆,2024,12,2024-12,生产,5,5,0,0,0,0,0.0,,基本完整,2024-12,0,5,0.0,2.5487369392383785,15.845966308305606,0.13855819824539325,0.00615424852965969,0.0,0.29231827483076916,2.5487369392383785,20.845966308305606,0.10894504248545872,0.003979389264063861,0.06308240058894288,0.0,0.23258654763978676,23.394703247543983,高,高,-0.027637492110932027,True,0,5,0.0,1.0,17.394703247543983,0.05436347553655249,0.0026506251427512372,0.0,0.15527255118583763,1.0,22.394703247543983,0.04274471829878764,0.001677315232783758,0.040955039162278405,0.0,0.1230165950568533,23.394703247543983,中,中,-0.009182879932549341,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,新疆|生产|2024-12,14,1.791759469228055,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
